zipcode,room_type,accommodates,bedrooms,bathrooms,beds,minimum_nights,number_of_reviews,price,price_bin
94103,Entire home/apt,2,2.0,1.0,2.0,30,3,145.0,bin 100-150
94122,Private room,2,1.0,1.0,1.0,2,21,125.0,bin 100-150
94133,Entire home/apt,4,2.0,1.0,2.0,30,0,139.0,bin 100-150
94108,Entire home/apt,2,0.0,1.0,1.0,2,19,95.0,bin 50-100
94122,Private room,2,1.0,1.5,1.0,4,26,100.0,bin 50-100
94117,Entire home/apt,6,1.0,1.0,1.0,1,13,150.0,bin 100-150
94103,Entire home/apt,4,2.0,2.0,2.0,30,1,255.0,bin 250-300
94117,Private room,1,1.0,1.0,1.0,2,19,145.0,bin 100-150
94103,Entire home/apt,2,1.0,1.0,1.0,30,0,217.0,bin 200-250
94110,Entire home/apt,2,1.0,1.5,1.0,1,51,157.0,bin 150-200
94110,Private room,3,1.0,1.0,2.0,2,86,89.0,bin 50-100
94112,Private room,2,1.0,1.0,1.0,1,68,90.0,bin 50-100
94124,Private room,2,1.0,1.0,1.0,1,12,58.0,bin 50-100
94114,Private room,2,1.0,1.5,1.0,30,1,115.0,bin 100-150
94114,Shared room,3,1.0,1.0,3.0,30,0,70.0,bin 50-100
94116,Private room,4,4.0,3.5,3.0,1,89,92.0,bin 50-100
94133,Private room,2,1.0,1.0,1.0,1,140,199.0,bin 150-200
94109,Shared room,2,1.0,6.0,2.0,30,1,39.0,bin 0-50
94134,Private room,4,1.0,1.0,2.0,1,34,119.0,bin 100-150
94115,Private room,3,1.0,1.0,2.0,3,11,450.0,bin 400-450
94102,Private room,2,1.0,1.0,1.0,1,40,135.0,bin 100-150
94114,Private room,4,1.0,1.0,1.0,1,39,150.0,bin 100-150
94117,Entire home/apt,4,2.0,1.0,2.0,4,19,395.0,bin 350-400
94122,Entire home/apt,4,2.0,1.0,2.0,3,11,300.0,bin 250-300
94114,Private room,2,1.0,1.0,1.0,30,2,110.0,bin 100-150
94107,Entire home/apt,2,1.0,1.0,1.0,30,1,189.0,bin 150-200
94117,Entire home/apt,4,2.0,1.0,2.0,3,11,325.0,bin 300-350
94109,Entire home/apt,3,1.0,1.0,1.0,30,4,180.0,bin 150-200
94109,Entire home/apt,7,2.0,1.0,2.0,30,0,178.0,bin 150-200
94116,Private room,2,1.0,1.5,2.0,1,107,75.0,bin 50-100
94117,Private room,2,1.0,1.0,1.0,2,12,275.0,bin 250-300
94110,Entire home/apt,6,2.0,2.0,2.0,2,15,200.0,bin 150-200
94115,Private room,2,1.0,1.0,1.0,2,56,225.0,bin 200-250
94131,Entire home/apt,2,1.0,1.5,1.0,4,1,300.0,bin 250-300
94110,Entire home/apt,6,2.0,1.0,4.0,1,79,180.0,bin 150-200
94158,Entire home/apt,2,1.0,1.0,1.0,30,0,192.0,bin 150-200
94108,Entire home/apt,2,0.0,1.0,1.0,3,1,400.0,bin 350-400
94102,Private room,4,0.0,1.0,2.0,1,5,220.0,bin 200-250
94114,Entire home/apt,4,2.0,1.0,2.0,3,31,250.0,bin 200-250
94014,Entire home/apt,2,1.0,1.0,1.0,30,2,164.0,bin 150-200
94112,Private room,4,2.0,1.0,2.0,2,32,150.0,bin 100-150
94103,Entire home/apt,2,1.0,1.0,1.0,30,1,79.0,bin 50-100
94114,Entire home/apt,4,2.0,1.5,2.0,30,1,304.0,bin 300-350
94117,Private room,2,1.0,1.5,1.0,2,75,86.0,bin 50-100
94124,Private room,2,1.0,1.0,1.0,30,0,49.0,bin 0-50
94103,Private room,2,1.0,1.0,1.0,3,11,150.0,bin 100-150
94110,Private room,2,1.0,1.0,1.0,30,0,75.0,bin 50-100
94133,Private room,1,1.0,1.0,1.0,1,133,199.0,bin 150-200
94133,Private room,2,1.0,1.0,1.0,1,107,199.0,bin 150-200
94112,Entire home/apt,6,3.0,1.5,4.0,3,20,300.0,bin 250-300
94112,Private room,2,1.0,1.0,0.0,3,57,80.0,bin 50-100
94111,Entire home/apt,2,0.0,1.0,1.0,31,0,280.0,bin 250-300
94134,Entire home/apt,3,0.0,1.0,2.0,1,67,120.0,bin 100-150
94109,Entire home/apt,4,1.0,1.0,2.0,3,18,229.0,bin 200-250
94109,Entire home/apt,4,1.0,1.0,2.0,3,17,229.0,bin 200-250
94109,Entire home/apt,3,1.0,1.0,2.0,38,1,150.0,bin 100-150
94123,Entire home/apt,2,1.0,1.0,1.0,30,0,192.0,bin 150-200
94116,Private room,2,1.0,1.0,1.0,1,146,120.0,bin 100-150
94110,Entire home/apt,2,1.0,1.0,1.0,4,4,300.0,bin 250-300
94116,Private room,2,1.0,1.0,2.0,1,108,100.0,bin 50-100
94131,Private room,2,1.0,1.0,1.0,3,3,120.0,bin 100-150
94124,Entire home/apt,2,2.0,2.0,2.0,31,0,200.0,bin 150-200
94122,Entire home/apt,8,3.0,2.5,5.0,1,97,300.0,bin 250-300
94131,Entire home/apt,4,2.0,2.0,2.0,5,1,250.0,bin 200-250
94110,Private room,2,1.0,1.0,1.0,4,1,350.0,bin 300-350
94110,Entire home/apt,3,2.0,2.0,2.0,30,2,240.0,bin 200-250
94134,Entire home/apt,5,2.0,1.0,3.0,1,140,118.0,bin 100-150
94103,Entire home/apt,2,1.0,1.0,1.0,30,0,165.0,bin 150-200
94103,Private room,2,1.0,1.5,1.0,30,41,100.0,bin 50-100
94132,Private room,2,1.0,1.0,1.0,1,5,85.0,bin 50-100
94103,Private room,2,1.0,1.5,1.0,30,41,110.0,bin 100-150
94109,Entire home/apt,4,1.0,1.0,2.0,3,27,229.0,bin 200-250
94109,Entire home/apt,4,1.0,1.0,2.0,3,12,229.0,bin 200-250
94108,Entire home/apt,3,1.0,1.0,2.0,2,4,99.0,bin 50-100
94108,Entire home/apt,3,1.0,1.0,2.0,2,7,99.0,bin 50-100
94122,Private room,2,1.0,1.0,1.0,2,28,100.0,bin 50-100
94105,Entire home/apt,4,1.0,1.0,1.0,30,2,219.0,bin 200-250
94124,Shared room,2,1.0,2.5,1.0,1,0,150.0,bin 100-150
94107,Entire home/apt,4,1.0,1.0,1.0,30,0,209.0,bin 200-250
94115,Private room,2,1.0,1.0,1.0,3,65,143.0,bin 100-150
94131,Entire home/apt,4,2.0,2.0,2.0,3,3,215.0,bin 200-250
94110,Private room,2,1.0,1.0,1.0,1,94,100.0,bin 50-100
94110,Entire home/apt,3,1.0,1.0,1.0,30,1,132.0,bin 100-150
94124,Private room,2,1.0,1.0,1.0,1,3,150.0,bin 100-150
94123,Private room,2,1.0,1.0,1.0,1,4,300.0,bin 250-300
94110,Private room,2,1.0,1.0,1.0,30,0,150.0,bin 100-150
94109,Private room,4,1.0,1.0,2.0,3,41,185.0,bin 150-200
94103,Entire home/apt,2,1.0,1.0,2.0,1,8,119.0,bin 100-150
94112,Entire home/apt,2,0.0,1.0,1.0,31,10,98.0,bin 50-100
94110,Private room,2,1.0,1.0,1.0,1,25,85.0,bin 50-100
94121,Entire home/apt,5,2.0,1.5,2.0,1,34,220.0,bin 200-250
94121,Entire home/apt,2,1.0,1.0,1.0,30,130,99.0,bin 50-100
94122,Private room,2,1.0,1.0,1.0,1,63,70.0,bin 50-100
94102,Entire home/apt,2,1.0,1.0,1.0,30,2,110.0,bin 100-150
94109,Private room,4,1.0,1.5,2.0,3,0,300.0,bin 250-300
94117,Private room,2,1.0,1.0,1.0,1,32,150.0,bin 100-150
94117,Shared room,2,1.0,5.0,1.0,1,43,100.0,bin 50-100
94115,Entire home/apt,4,2.0,2.0,2.0,30,1,305.0,bin 300-350
94133,Entire home/apt,4,1.0,1.0,1.0,30,48,110.0,bin 100-150
94114,Entire home/apt,2,1.0,1.0,1.0,30,0,185.0,bin 150-200
94103,Entire home/apt,3,1.0,1.0,1.0,30,1,106.0,bin 100-150
94110,Entire home/apt,6,3.0,2.0,3.0,1,36,460.0,bin 450-500
94133,Private room,2,1.0,1.0,1.0,30,43,150.0,bin 100-150
94112,Private room,2,1.0,2.0,1.0,30,10,55.0,bin 50-100
94108,Entire home/apt,2,0.0,1.0,1.0,2,4,95.0,bin 50-100
94108,Entire home/apt,3,1.0,1.0,2.0,2,3,99.0,bin 50-100
94124,Entire home/apt,5,1.0,1.0,1.0,1,83,165.0,bin 150-200
94115,Entire home/apt,4,2.0,2.0,2.0,30,1,233.0,bin 200-250
94115,Entire home/apt,2,0.0,1.0,0.0,30,1,177.0,bin 150-200
94112,Private room,2,1.0,1.5,1.0,3,8,150.0,bin 100-150
94114,Private room,2,1.0,1.0,1.0,2,2,119.0,bin 100-150
94114,Private room,2,1.0,1.0,1.0,1,29,99.0,bin 50-100
94110,Entire home/apt,2,1.0,1.0,1.0,30,6,105.0,bin 100-150
94121,Entire home/apt,3,1.0,1.0,1.0,30,9,99.0,bin 50-100
94127,Private room,3,2.0,1.0,2.0,2,2,189.0,bin 150-200
94114,Private room,2,1.0,1.0,1.0,2,15,100.0,bin 50-100
94127,Private room,1,1.0,1.0,1.0,2,19,90.0,bin 50-100
94112,Private room,3,0.0,1.0,1.0,31,0,115.0,bin 100-150
94122,Entire home/apt,6,3.0,2.0,3.0,3,22,400.0,bin 350-400
94111,Entire home/apt,4,0.0,1.0,2.0,31,0,120.0,bin 100-150
94114,Entire home/apt,4,2.0,2.0,2.0,30,2,319.0,bin 300-350
94107,Entire home/apt,4,2.0,2.5,2.0,30,2,307.0,bin 300-350
94117,Entire home/apt,2,1.0,1.0,1.0,30,0,161.0,bin 150-200
94112,Private room,2,1.0,2.0,1.0,30,17,45.0,bin 0-50
94112,Private room,2,1.0,2.0,1.0,30,11,50.0,bin 0-50
94112,Private room,3,1.0,2.0,1.0,30,14,55.0,bin 50-100
94124,Shared room,1,1.0,1.0,1.0,2,44,40.0,bin 0-50
94108,Entire home/apt,2,1.0,1.0,1.0,3,2,400.0,bin 350-400
94116,Private room,2,1.0,1.0,1.0,2,127,98.0,bin 50-100
94112,Entire home/apt,4,2.0,1.0,2.0,30,1,155.0,bin 150-200
94107,Entire home/apt,4,2.0,1.0,2.0,1,13,190.0,bin 150-200
94124,Private room,2,1.0,1.0,2.0,1,107,105.0,bin 100-150
94123,Entire home/apt,4,2.0,2.0,2.0,31,0,450.0,bin 400-450
94114,Private room,2,1.0,2.0,1.0,2,25,159.0,bin 150-200
94133,Private room,1,1.0,1.0,1.0,30,5,90.0,bin 50-100
94117,Entire home/apt,4,1.0,1.0,2.0,1,49,219.0,bin 200-250
94107,Entire home/apt,3,1.0,1.0,1.0,30,0,249.0,bin 200-250
94107,Entire home/apt,3,0.0,1.0,2.0,30,0,239.0,bin 200-250
94110,Entire home/apt,3,1.0,1.0,1.0,3,85,94.0,bin 50-100
94133,Entire home/apt,8,2.0,1.0,7.0,2,20,425.0,bin 400-450
94114,Entire home/apt,4,2.0,2.0,2.0,4,6,340.0,bin 300-350
94122,Private room,4,2.0,2.0,2.0,1,2,120.0,bin 100-150
94121,Private room,2,1.0,1.5,1.0,2,12,79.0,bin 50-100
94123,Entire home/apt,6,3.0,2.0,3.0,30,0,289.0,bin 250-300
94103,Entire home/apt,3,2.0,1.0,2.0,30,1,216.0,bin 200-250
94123,Entire home/apt,2,1.0,1.0,2.0,30,1,130.0,bin 100-150
94109,Entire home/apt,2,1.0,1.0,1.0,2,13,195.0,bin 150-200
94116,Entire home/apt,4,1.0,1.0,1.0,30,2,110.0,bin 100-150
94103,Private room,1,1.0,1.5,1.0,2,53,159.0,bin 150-200
94107,Entire home/apt,4,2.0,2.0,2.0,30,0,290.0,bin 250-300
94133,Entire home/apt,6,2.0,1.0,3.0,2,30,320.0,bin 300-350
94109,Private room,2,1.0,1.0,2.0,1,110,99.0,bin 50-100
94109,Private room,2,1.0,1.0,2.0,1,111,99.0,bin 50-100
94109,Private room,2,1.0,1.0,2.0,1,102,99.0,bin 50-100
94110,Entire home/apt,2,1.0,1.0,1.0,14,2,150.0,bin 100-150
94112,Entire home/apt,4,2.0,1.5,2.0,1,7,149.0,bin 100-150
94107,Entire home/apt,2,0.0,1.0,2.0,1,83,150.0,bin 100-150
94122,Private room,2,1.0,1.0,1.0,1,89,120.0,bin 100-150
94108,Entire home/apt,3,1.0,1.0,1.0,30,1,143.0,bin 100-150
94109,Entire home/apt,2,1.0,1.0,1.0,30,0,175.0,bin 150-200
94107,Entire home/apt,2,1.0,1.0,1.0,30,0,197.0,bin 150-200
94158,Entire home/apt,4,2.0,2.0,2.0,30,1,322.0,bin 300-350
94108,Entire home/apt,4,1.0,1.0,1.0,180,0,230.0,bin 200-250
94110,Entire home/apt,4,1.0,1.0,1.0,30,3,135.0,bin 100-150
94109,Entire home/apt,2,1.0,1.0,1.0,30,0,200.0,bin 150-200
94103,Private room,2,1.0,1.0,1.0,2,72,125.0,bin 100-150
94117,Private room,2,1.0,1.0,1.0,2,53,129.0,bin 100-150
94103,Entire home/apt,3,2.0,1.0,2.0,30,0,151.0,bin 150-200
94121,Entire home/apt,2,0.0,1.0,1.0,1,108,100.0,bin 50-100
94014,Entire home/apt,11,3.0,1.5,5.0,2,113,250.0,bin 200-250
94124,Entire home/apt,6,3.0,1.0,3.0,30,0,180.0,bin 150-200
94114,Private room,1,1.0,1.0,1.0,30,2,93.0,bin 50-100
94109,Entire home/apt,3,1.0,1.0,2.0,1,42,199.0,bin 150-200
94114,Entire home/apt,2,1.0,1.0,1.0,30,1,125.0,bin 100-150
94117,Entire home/apt,9,4.0,1.5,5.0,3,28,300.0,bin 250-300
94115,Entire home/apt,2,1.0,1.0,1.0,30,0,177.0,bin 150-200
94110,Private room,2,1.0,1.0,1.0,2,37,143.0,bin 100-150
94123,Entire home/apt,2,1.0,1.0,1.0,5,3,199.0,bin 150-200
94114,Entire home/apt,4,2.0,1.0,2.0,4,1,300.0,bin 250-300
94110,Entire home/apt,4,1.0,1.0,2.0,2,68,149.0,bin 100-150
94127,Private room,2,1.0,1.0,1.0,3,2,109.0,bin 100-150
94127,Private room,2,1.0,1.0,1.0,3,1,99.0,bin 50-100
94112,Entire home/apt,4,1.0,1.0,4.0,2,74,129.0,bin 100-150
94107,Shared room,1,1.0,1.5,1.0,30,0,120.0,bin 100-150
94114,Entire home/apt,4,3.0,1.0,2.0,3,7,350.0,bin 300-350
94114,Private room,1,1.0,1.0,1.0,2,49,100.0,bin 50-100
94124,Entire home/apt,6,1.0,1.0,2.0,3,23,36.0,bin 0-50
94133,Entire home/apt,2,1.0,1.0,1.0,1,11,149.0,bin 100-150
94108,Entire home/apt,2,0.0,1.0,1.0,30,1,122.0,bin 100-150
94110,Entire home/apt,4,2.0,1.5,2.0,8,0,150.0,bin 100-150
94114,Private room,2,1.0,1.0,1.0,2,41,150.0,bin 100-150
94107,Entire home/apt,2,1.0,1.0,1.0,30,1,169.0,bin 150-200
94114,Entire home/apt,4,1.0,1.0,1.0,2,8,125.0,bin 100-150
94114,Entire home/apt,4,2.0,1.0,7.0,2,19,155.0,bin 150-200
94114,Entire home/apt,5,2.0,2.0,3.0,2,13,404.0,bin 400-450
94131,Entire home/apt,6,2.0,1.0,4.0,1,0,214.0,bin 200-250
94133,Entire home/apt,4,2.0,1.0,3.0,30,2,300.0,bin 250-300
94109,Entire home/apt,2,1.0,1.0,1.0,30,2,150.0,bin 100-150
94110,Entire home/apt,2,1.0,1.0,1.0,30,2,201.0,bin 200-250
94107,Entire home/apt,2,0.0,1.0,1.0,30,1,124.0,bin 100-150
94114,Entire home/apt,2,1.0,1.0,1.0,30,11,175.0,bin 150-200
94116,Private room,2,1.0,1.0,1.0,30,0,60.0,bin 50-100
94124,Private room,4,2.0,1.0,2.0,1,48,66.0,bin 50-100
94110,Entire home/apt,4,2.0,1.0,2.0,2,4,140.0,bin 100-150
94103,Entire home/apt,5,2.0,1.0,4.0,1,50,199.0,bin 150-200
94103,Entire home/apt,3,1.0,1.0,2.0,2,12,200.0,bin 150-200
94131,Entire home/apt,2,1.0,1.0,1.0,2,24,175.0,bin 150-200
94110,Private room,6,2.0,1.0,2.0,30,13,429.0,bin 400-450
94114,Entire home/apt,4,2.0,1.0,2.0,2,32,400.0,bin 350-400
94117,Entire home/apt,3,1.0,1.0,1.0,30,0,120.0,bin 100-150
94117,Entire home/apt,2,0.0,1.0,1.0,30,0,89.0,bin 50-100
94110,Entire home/apt,3,1.0,1.0,1.0,7,0,350.0,bin 300-350
94122,Entire home/apt,3,0.0,1.0,2.0,4,40,146.0,bin 100-150
94158,Entire home/apt,2,1.0,1.0,1.0,30,1,197.0,bin 150-200
94103,Entire home/apt,2,1.0,1.0,1.0,30,0,163.0,bin 150-200
94111,Entire home/apt,2,1.0,1.0,1.0,30,0,124.0,bin 100-150
94158,Entire home/apt,4,2.0,2.0,2.0,30,0,345.0,bin 300-350
94109,Entire home/apt,2,1.0,1.0,1.0,30,0,111.0,bin 100-150
94133,Shared room,4,1.0,10.0,4.0,1,51,50.0,bin 0-50
94110,Private room,2,1.0,1.0,1.0,1,0,89.0,bin 50-100
94103,Entire home/apt,2,1.0,1.0,1.0,30,0,129.0,bin 100-150
94124,Private room,1,1.0,1.5,1.0,1,137,60.0,bin 50-100
94117,Entire home/apt,3,1.0,1.0,2.0,30,0,126.0,bin 100-150
94110,Entire home/apt,2,1.0,1.0,1.0,30,3,200.0,bin 150-200
94103,Entire home/apt,3,2.0,1.0,2.0,30,2,100.0,bin 50-100
94103,Entire home/apt,3,2.0,1.0,2.0,30,0,99.0,bin 50-100
94122,Entire home/apt,5,3.0,1.5,3.0,31,0,190.0,bin 150-200
94124,Private room,2,1.0,1.0,1.0,30,5,42.0,bin 0-50
94110,Entire home/apt,4,2.0,1.0,2.0,30,1,142.0,bin 100-150
94117,Entire home/apt,4,2.0,1.0,2.0,30,4,200.0,bin 150-200
94112,Private room,5,1.0,1.0,3.0,1,72,125.0,bin 100-150
94116,Private room,2,1.0,1.0,1.0,30,0,64.0,bin 50-100
94114,Private room,2,1.0,1.0,1.0,2,5,375.0,bin 350-400
94115,Entire home/apt,4,2.0,2.0,2.0,30,0,292.0,bin 250-300
94114,Private room,4,2.0,2.0,2.0,2,16,250.0,bin 200-250
94103,Private room,1,1.0,1.0,1.0,30,0,75.0,bin 50-100
94103,Private room,1,1.0,1.0,1.0,30,0,72.0,bin 50-100
94103,Private room,1,1.0,1.0,1.0,30,0,68.0,bin 50-100
94123,Entire home/apt,3,1.0,1.0,2.0,3,28,299.0,bin 250-300
94123,Private room,2,1.0,1.0,1.0,1,0,300.0,bin 250-300
94108,Entire home/apt,3,1.0,1.0,2.0,2,4,99.0,bin 50-100
94131,Entire home/apt,6,5.0,3.0,5.0,30,1,250.0,bin 200-250
94127,Entire home/apt,4,2.0,1.0,2.0,1,106,100.0,bin 50-100
94117,Private room,3,1.0,4.0,1.0,1,36,100.0,bin 50-100
94112,Entire home/apt,7,3.0,1.5,4.0,3,21,325.0,bin 300-350
94107,Entire home/apt,4,1.0,1.0,2.0,1,163,125.0,bin 100-150
94103,Private room,2,1.0,1.0,1.0,30,5,73.0,bin 50-100
94117,Entire home/apt,4,3.0,2.0,4.0,30,0,208.0,bin 200-250
94134,Entire home/apt,5,3.0,2.0,3.0,30,63,200.0,bin 150-200
94111,Entire home/apt,2,1.0,1.0,1.0,30,1,220.0,bin 200-250
94110,Entire home/apt,6,3.0,2.0,3.0,4,6,400.0,bin 350-400
94103,Entire home/apt,2,1.0,1.0,1.0,30,2,188.0,bin 150-200
94117,Entire home/apt,3,1.0,1.0,2.0,2,110,199.0,bin 150-200
94118,Entire home/apt,4,3.0,1.5,3.0,90,0,159.0,bin 150-200
94110,Entire home/apt,2,0.0,1.0,1.0,31,4,97.0,bin 50-100
94117,Entire home/apt,4,2.0,1.0,3.0,30,0,99.0,bin 50-100
94108,Entire home/apt,4,2.0,1.5,2.0,30,1,249.0,bin 200-250
94110,Entire home/apt,3,1.0,1.0,1.0,5,37,175.0,bin 150-200
94110,Entire home/apt,3,0.0,1.0,1.0,90,50,115.0,bin 100-150
94121,Private room,2,1.0,1.5,1.0,2,9,79.0,bin 50-100
94121,Entire home/apt,4,2.0,1.5,2.0,2,23,165.0,bin 150-200
94115,Private room,2,1.0,1.5,1.0,30,0,85.0,bin 50-100
94103,Entire home/apt,2,1.0,1.0,1.0,30,1,147.0,bin 100-150
94103,Entire home/apt,4,2.0,2.0,2.0,30,1,234.0,bin 200-250
94103,Entire home/apt,2,1.0,1.0,1.0,30,0,150.0,bin 100-150
94103,Entire home/apt,2,1.0,1.0,1.0,30,0,150.0,bin 100-150
94103,Entire home/apt,2,1.0,1.0,1.0,30,2,150.0,bin 100-150
94103,Entire home/apt,2,1.0,1.0,1.0,30,0,155.0,bin 150-200
94102,Entire home/apt,2,1.0,1.0,1.0,30,1,197.0,bin 150-200
94102,Entire home/apt,2,1.0,1.0,1.0,30,0,197.0,bin 150-200
94109,Entire home/apt,4,2.0,2.0,2.0,30,0,230.0,bin 200-250
94158,Entire home/apt,2,1.0,1.0,1.0,30,1,190.0,bin 150-200
94123,Entire home/apt,4,2.0,2.0,2.0,30,0,250.0,bin 200-250
94123,Entire home/apt,2,1.0,1.0,1.0,30,2,177.0,bin 150-200
94102,Entire home/apt,2,1.0,1.0,1.0,30,1,190.0,bin 150-200
94105,Entire home/apt,2,1.0,1.0,1.0,30,1,200.0,bin 150-200
94102,Entire home/apt,2,1.0,1.0,1.0,30,1,197.0,bin 150-200
94158,Entire home/apt,2,1.0,1.0,1.0,30,1,170.0,bin 150-200
94158,Entire home/apt,2,1.0,1.0,1.0,30,1,170.0,bin 150-200
94103,Entire home/apt,2,1.0,1.0,1.0,30,0,147.0,bin 100-150
94103,Entire home/apt,4,2.0,2.0,2.0,30,1,217.0,bin 200-250
94102,Entire home/apt,2,1.0,1.0,1.0,30,1,200.0,bin 150-200
94102,Entire home/apt,2,1.0,1.0,1.0,30,0,190.0,bin 150-200
94109,Entire home/apt,2,1.0,1.0,1.0,30,0,177.0,bin 150-200
94103,Entire home/apt,2,1.0,1.0,1.0,30,0,147.0,bin 100-150
94111,Entire home/apt,2,1.0,1.0,1.0,30,2,194.0,bin 150-200
94102,Entire home/apt,2,1.0,1.0,1.0,30,0,197.0,bin 150-200
94103,Entire home/apt,2,1.0,1.0,1.0,30,0,147.0,bin 100-150
94102,Entire home/apt,2,1.0,1.0,1.0,30,0,197.0,bin 150-200
94111,Entire home/apt,2,1.0,1.0,1.0,30,0,163.0,bin 150-200
94111,Entire home/apt,2,1.0,1.0,1.0,30,1,158.0,bin 150-200
94158,Entire home/apt,2,1.0,1.0,1.0,30,1,182.0,bin 150-200
94102,Entire home/apt,4,2.0,2.0,2.0,30,0,250.0,bin 200-250
94103,Entire home/apt,2,1.0,1.0,1.0,30,2,147.0,bin 100-150
94123,Entire home/apt,2,1.0,1.0,1.0,30,1,197.0,bin 150-200
94123,Entire home/apt,2,1.0,1.0,1.0,30,0,197.0,bin 150-200
94103,Entire home/apt,2,1.0,1.0,1.0,30,2,147.0,bin 100-150
94158,Entire home/apt,2,1.0,1.0,1.0,30,0,167.0,bin 150-200
94105,Entire home/apt,2,1.0,1.0,1.0,30,0,200.0,bin 150-200
94103,Entire home/apt,2,1.0,1.0,1.0,30,2,147.0,bin 100-150
94158,Entire home/apt,2,1.0,1.5,1.0,30,0,169.0,bin 150-200
94123,Entire home/apt,2,1.0,1.0,1.0,30,0,190.0,bin 150-200
94103,Entire home/apt,4,2.0,2.0,2.0,30,0,217.0,bin 200-250
94123,Entire home/apt,2,1.0,1.0,1.0,30,0,199.0,bin 150-200
94158,Entire home/apt,2,1.0,1.5,1.0,30,1,169.0,bin 150-200
94158,Entire home/apt,2,1.0,1.0,1.0,30,0,137.0,bin 100-150
94158,Entire home/apt,2,1.0,1.0,1.0,30,0,151.0,bin 150-200
94158,Entire home/apt,4,2.0,2.0,2.0,30,1,212.0,bin 200-250
94123,Entire home/apt,2,1.0,1.0,1.0,30,0,197.0,bin 150-200
94158,Entire home/apt,2,1.0,1.0,1.0,30,0,157.0,bin 150-200
94123,Entire home/apt,2,1.0,1.0,1.0,30,0,197.0,bin 150-200
94123,Entire home/apt,2,1.0,1.0,1.0,30,0,190.0,bin 150-200
94123,Entire home/apt,2,1.0,1.0,1.0,30,0,199.0,bin 150-200
94123,Entire home/apt,2,1.0,1.0,1.0,30,0,190.0,bin 150-200
94102,Entire home/apt,2,1.0,1.0,1.0,30,0,200.0,bin 150-200
94105,Entire home/apt,2,1.0,1.0,1.0,30,0,194.0,bin 150-200
94105,Entire home/apt,2,1.0,1.0,1.0,30,0,214.0,bin 200-250
94158,Entire home/apt,2,1.0,1.0,1.0,30,0,180.0,bin 150-200
94109,Entire home/apt,2,1.0,1.0,1.0,30,0,177.0,bin 150-200
94158,Entire home/apt,2,1.0,1.0,1.0,30,1,170.0,bin 150-200
94103,Entire home/apt,2,1.0,1.0,1.0,30,0,155.0,bin 150-200
94158,Entire home/apt,2,1.0,1.0,1.0,30,0,177.0,bin 150-200
94103,Entire home/apt,2,1.0,1.0,1.0,30,1,147.0,bin 100-150
94103,Entire home/apt,2,1.0,1.0,1.0,30,2,147.0,bin 100-150
94102,Entire home/apt,2,1.0,1.0,1.0,30,0,200.0,bin 150-200
94103,Entire home/apt,2,1.0,1.0,1.0,30,0,150.0,bin 100-150
94105,Entire home/apt,4,2.0,2.0,2.0,30,0,234.0,bin 200-250
94158,Entire home/apt,2,1.0,1.0,1.0,30,1,164.0,bin 150-200
94105,Entire home/apt,2,1.0,1.0,1.0,30,0,200.0,bin 150-200
94158,Entire home/apt,2,1.0,1.0,1.0,30,1,164.0,bin 150-200
94105,Entire home/apt,2,0.0,1.0,1.0,30,0,180.0,bin 150-200
94102,Entire home/apt,2,1.0,1.0,1.0,30,0,197.0,bin 150-200
94103,Private room,2,1.0,8.0,1.0,30,3,50.0,bin 0-50
94105,Entire home/apt,2,0.0,1.0,1.0,30,1,174.0,bin 150-200
94103,Entire home/apt,2,1.0,1.0,1.0,30,2,147.0,bin 100-150
94103,Entire home/apt,2,1.0,1.0,1.0,30,0,147.0,bin 100-150
94105,Entire home/apt,2,1.0,1.0,1.0,30,0,214.0,bin 200-250
94117,Entire home/apt,2,0.0,1.0,1.0,2,107,400.0,bin 350-400
94115,Entire home/apt,2,1.0,1.0,1.0,30,1,159.0,bin 150-200
94116,Private room,2,1.0,1.0,1.0,30,0,65.0,bin 50-100
94117,Entire home/apt,8,2.0,1.0,4.0,31,25,375.0,bin 350-400
94112,Private room,2,1.0,1.0,1.0,2,55,55.0,bin 50-100
94112,Private room,2,1.0,1.0,1.0,2,60,69.0,bin 50-100
94127,Entire home/apt,6,3.0,3.0,3.0,5,10,250.0,bin 200-250
94110,Entire home/apt,4,1.0,1.0,2.0,2,61,189.0,bin 150-200
94110,Entire home/apt,2,1.0,1.0,1.0,30,3,150.0,bin 100-150
94102,Entire home/apt,2,0.0,1.0,1.0,1,51,140.0,bin 100-150
94102,Entire home/apt,2,0.0,1.0,1.0,1,59,140.0,bin 100-150
94112,Private room,2,0.0,1.0,1.0,1,6,100.0,bin 50-100
94110,Private room,4,1.0,2.0,2.0,2,37,60.0,bin 50-100
94103,Entire home/apt,2,1.0,1.0,1.0,30,23,95.0,bin 50-100
94114,Entire home/apt,4,2.0,1.0,4.0,2,10,200.0,bin 150-200
94116,Entire home/apt,2,0.0,1.0,1.0,1,137,99.0,bin 50-100
94107,Entire home/apt,2,1.0,1.0,1.0,30,0,205.0,bin 200-250
94107,Entire home/apt,4,2.0,2.0,2.0,30,1,268.0,bin 250-300
94112,Entire home/apt,6,4.0,1.0,5.0,1,66,175.0,bin 150-200
94116,Private room,3,1.0,1.0,1.0,1,121,100.0,bin 50-100
94117,Shared room,3,1.0,3.5,1.0,31,3,33.0,bin 0-50
94117,Shared room,3,1.0,3.5,1.0,31,3,33.0,bin 0-50
